1.6634
1.5979
1.3348
0.95393
0.57474
0.31658
0.25866
0.41243
0.71608
1.0533
1.2904
1.3194
1.094
0.64472
0.070974
-0.48984
-0.9043
-1.0833
-1.0071
-0.72849
-0.35187
0.0026784
0.23931
0.31664
0.25876
0.14382
0.074399
0.14006
0.38445
0.78791
1.271
1.7178
2.0105
2.0649
1.8549
1.4193
0.84889
0.25914
-0.24237
-0.58357
-0.74265
-0.74644
-0.65463
-0.53626
-0.44682
-0.41312
-0.42988
-0.46744
-0.48647
-0.45346
-0.35165
-0.18414
0.030277
0.26564
0.49707
0.70524
0.87576
0.99491
1.0452
1.0051
0.85445
0.58552
0.21589
-0.20331
-0.58871
-0.83864
-0.85799
-0.58789
-0.031012
0.73691
1.5754
2.308
2.7649
2.8287
2.4695
1.758
0.85155
-0.044705
-0.73053
-1.0634
-0.99519
-0.58262
0.032111
0.66406
1.139
1.341
1.2413
0.89832
0.43262
-0.016466
-0.33655
-0.47614
-0.4561
-0.35597
-0.28067
-0.31971
-0.5132
-0.83627
-1.2071
-1.5158
-1.6634
-1.5979
-1.3348
-0.95393
-0.57474
-0.31658
-0.25866
-0.41243
-0.71608
-1.0533
-1.2904
-1.3194
-1.094
-0.64472
-0.070974
0.48984
0.9043
1.0833
1.0071
0.72849
0.35187
-0.0026784
-0.23931
-0.31664
-0.25876
-0.14382
-0.074399
-0.14006
-0.38445
-0.78791
-1.271
-1.7178
-2.0105
-2.0649
-1.8549
-1.4193
-0.84889
-0.25914
0.24237
0.58357
0.74265
0.74644
0.65463
0.53626
0.44682
0.41312
0.42988
0.46744
0.48647
0.45346
0.35165
0.18414
-0.030277
-0.26564
-0.49707
-0.70524
-0.87576
-0.99491
-1.0452
-1.0051
-0.85445
-0.58552
-0.21589
0.20331
0.58871
0.83864
0.85799
0.58789
0.031012
-0.73691
-1.5754
-2.308
-2.7649
-2.8287
-2.4695
-1.758
-0.85155
0.044705
0.73053
1.0634
0.99519
0.58262
-0.032111
-0.66406
-1.139
-1.341
-1.2413
-0.89832
-0.43262
0.016466
0.33655
0.47614
0.4561
0.35597
0.28067
0.31971
0.5132
0.83627
1.2071
1.5158
